championId,championName,teamPosition,total_games_played_in_role,avg_kills,avg_deaths,avg_deaths_by_enemy_champs,avg_assists,avg_kill_participation,avg_takedowns,total_wins,avg_pct_damage_in_team,avg_dmg_per_minute,avg_dmg_dealt_to_champions,avg_dmg_dealt,avg_magic_dmg_to_champs,avg_magic_dmg,avg_physical_dmg_to_champs,avg_physical_dmg,avg_true_dmg_to_champs,avg_true_dmg,avg_largest_crit,avg_time_ccing_champs,avg_total_time_cc_dealt,avg_champ_immobilizations,avg_dmg_taken_team_pct,avg_dmg_taken,avg_magic_dmg_taken,avg_physical_dmg_taken,avg_tru_dmg_taken,avg_dmg_self_mitigated,avg_times_killed_champ_took_full_team_dmg_and_survived,avg_times_survived_single_digit_hp,avg_times_survived_3_immobilizes_in_fight,avg_times_took_large_dmg_survived,avg_total_healing,avg_heals_on_teammate,avg_total_units_healed,avg_dmg_shielded_on_team,avg_effective_heal_and_shield,avg_supp_quest_completion_time,avg_longest_time_alive,avg_time_spent_dead,avg_spell1_casts,avg_spell2_casts,avg_spell3_casts,avg_spell4_casts,avg_ability_uses,avg_times_dodged_skill_small_window,avg_skillshots_dodged,avg_skillshots_landed_early_game,avg_skillshots_hit,avg_times_immobilize_and_kill_with_ally,avg_times_got_kill_after_hidden_with_ally,avg_times_pick_kill_with_ally,avg_times_knock_enemy_into_team_and_kill,avg_kills_near_enemy_turret,avg_kills_under_own_turret,avg_multikills_after_aggressive_flash,avg_outnumbered_kills,avg_outnumbered_nexus_kill,avg_quick_cleanse,avg_quick_solo_kills,avg_solo_kills,avg_takedowns_after_gaining_lvl_adv,avg_kills_on_other_lanes_early_as_jgler,avg_times_save_ally_from_death,avg_takedowns_in_alcove,total_games_first_blood_kill,total_games_first_blood_assist,avg_takedowns_before_jg_camps_spawn,avg_first_takedown_time,avg_champ_exp_at_game_end,avg_champ_lvl_at_game_end,avg_gold_earned_per_game,avg_gold_per_minute,avg_gold_spent,avg_bounty_lvl,avg_bounty_gold,avg_max_lvl_lead_lane_opp,avg_cs,avg_cs_10_mins,avg_max_cs_over_lane_opp,avg_consumables_purchased,avg_number_of_items_purchased,total_games_fastest_item_completion,avg_neutral_monsters_cs,avg_buffs_stolen,avg_initial_buff_count,avg_epic_monster_kills_within_30s_of_spawn,avg_initial_crab_count,avg_crabs_per_game,avg_jg_cs_before_10m,avg_jgler_kills_early_jungle,avg_jgler_early_kills_on_laners,avg_jgler_tkdowns_near_damaged_epic_monsters,avg_kills_with_help_from_epic_monster,avg_vision_score,avg_vision_score_per_min,avg_vision_score_adv_over_lane_opp,avg_stealth_wards_placed,avg_wards_placed,avg_wards_guarded,avg_ctrol_wards_placed,avg_ctrl_ward_time_coverage_in_river_or_enemy_half,avg_unseen_recalls,avg_wards_killed,avg_ward_tkdowns,avg_ward_tkdowns_beforem_20m,avg_2_wards_killed_w_1_sweeper,avg_ctrl_wards_bought,avg_earliest_baron_by_team_time,avg_baron_kills_by_team,avg_herald_kills_by_team,avg_dragon_kills_by_team,avg_elder_dragon_kills_by_team,avg_elder_dragon_kills_w_opposing_soul,avg_inhib_kills_by_team,avg_tower_kills_by_team,avg_inhibs_lost_by_team,avg_nexus_lost_by_team,avg_turrets_lost_by_team,avg_first_turret_kill_time_by_team,avg_total_team_champ_kills,avg_team_aces_before_15_by_team,avg_flawless_aces_by_team,avg_shortes_time_to_ace_from_1st_tkdown,avg_max_kill_deficit,avg_indiv_dmg_dealt_to_buildings,avg_indiv_dmg_dealth_to_turrets,avg_indiv_turret_plates_taken,avg_turrets_killed_before_plates_fell,avg_indiv_tower_kills,avg_indiv_tower_tkdowns,avg_indiv_tower_tkdowns2,avg_indiv_solo_towers_kills_late_game,avg_indiv_towers_taken_w_rift_herald,avg_indiv_multi_towers_taken_w_rift_herald,avg_indiv_inhib_kills,avg_indiv_inhib_tkdowns,avg_indiv_nexus_kills,avg_indiv_nexus_tkdowns,avg_indiv_dmg_dealt_to_objs,avg_indiv_baron_kills,avg_indiv_solo_baron_kills,avg_indiv_baron_tkdowns,avg_indiv_dragon_kills,avg_indiv_dragon_tkdowns,avg_indiv_rift_herald_tkdowns,avg_indiv_void_monster_kills,avg_objs_stolen,avg_objs_stolen_assists,avg_epic_monster_steals,avg_epic_monster_steals_without_smite,avg_epic_monsters_killed_near_enemy_jgler,avg_earliest_drag_tkd,number_of_games_had_drag_tkd,avg_time_played_per_game,avg_game_length,avg_doublekills,avg_triplekills,avg_quadrakills,avg_pentakills,avg_largest_multikill,avg_number_of_multikills,avg_multikills_with_one_spell,avg_killing_sprees,avg_killing_sprees2,avg_legendary_count,avg_largest_killing_spee,avg_unreal_kills,avg_12_assist_streaks,avg_elder_drag_multikills,avg_full_team_tkds,avg_times_blast_cone_enemy,avg_double_aces,avg_fist_bump_participations,avg_mejai_full_stack_time,avg_outer_turret_executes_before_10m,avg_tkds_in_enemy_fountain,mode_individual_position,mode_lane,mode_role,mode_team_position,champ_role,kda,winrate,cs_per_minute,gold_per_minute,damage_per_minute,pct_first_drag_tkd_min_5to7,pct_first_drag_tkd_min_7to11,pct_first_drag_tkd_min_11to15,pct_first_drag_tkd_min_15+,pct_highest_dmg_in_match,pct_highest_cc_in_match,pct_highest_ward_kills_in_match,pct_fastest_supp_quest_in_match,pct_first_to_buy_item_in_match,pct_games_first_blood_kill,pct_games_first_blood_assist,pct_of_games_with_early_lanephase_gold_exp_adv,pct_of_games_with_lanephase_gold_exp_adv,pct_games_jgler_had_early_tkdowns_in_all_lanes,pct_of_games_team_took_first_baron,pct_of_games_team_took_first_drag,pct_of_games_team_took_first_inhib,pct_games_team_took_first_herald,pct_of_games_team_took_first_turret,pct_of_games_with_perfect_drag_soul_taken,pct_of_games_first_turret_taken_by_team,pct_of_games_that_are_perfect_games,pct_of_games_indiv_killed_1st_tower,pct_of_games_indiv_tkdown_1st_tower,pct_of_games_indiv_had_1st_turret_assist,pct_of_games_indiv_took_1st_tower_quick,pct_of_games_with_open_nexus,pct_of_games_ended_in_early_ff,pct_of_games_ended_in_ff,pct_of_games_team_ffd,pct_of_games_danced_with_rift_herald,pct_of_games_played_champ_select_position
360,Samira,BOTTOM,188,9.89,6.43,6.42,5.13,0.5,15.02,96,0.25,850.14,24801.27,141881.28,2633.56,11958.87,21273.13,126480.15,893.57,3441.28,676.08,3.02,24.98,20.82,0.17,22677.51,8594.36,12926.52,1155.65,15024.62,0.01,0.04,1.55,0.01,6364.76,5.99,1.01,0.0,6.0,0.0,508.75,183.47,124.11,13.23,23.59,7.36,168.29,1.94,28.3,6.7,31.57,2.23,2.43,11.85,0.01,2.75,0.53,0.47,2.07,0.0,0.05,0.09,1.09,0.08,0.1,0.0,0.27,32,0.08,0.11,6.04,12693.52,13.9,12755.47,456.56,11699.18,9.89,260.87,1.56,183.36,58.01,22.54,2.15,18.98,31612.75,5.99,0.23,0.0,0.02,0.01,0.25,0.06,,,0.14,0.38,14.11,0.51,0.04,4.84,7.15,0.28,0.45,0.47,0.02,2.26,2.38,1.5,0.01,0.56,1654.26,0.35,0.43,1.88,0.03,0.0,0.85,5.5,0.94,0.49,5.87,845.02,29.22,0.0,0.27,25.17,1.38,3570.1,3570.1,1.88,0.12,1.15,2.18,2.18,1.17,1.09,0.03,0.2,0.48,0.09,0.24,11487.29,0.04,0.0,0.31,0.11,0.85,0.16,0.57,0.01,0.02,0.0,0.0,0.02,892.92,94,1648.71,1649.32,1.91,0.45,0.11,0.02,2.08,2.49,0.0,2.25,1.38,0.11,4.32,0.0,0.0,0.01,0.71,0.0,0.0,0.23,0.0,0.01,0.05,BOTTOM,BOTTOM,CARRY,BOTTOM,Samira BOTTOM,2.34,0.51,6.89,464.2,902.57,10.64,22.34,22.34,44.68,22.87,0.0,4.79,0.0,16815.29,17.02,0.04,0.04,0.07,0.0,0.16,0.3,0.2,0.23,0.25,0.05,47.87,1.06,12.23,18.62,6.91,0.53,0.01,0.01,0.15,0.01,0.0,0.53
412,Thresh,UTILITY,688,1.96,5.54,5.53,14.56,0.58,16.52,361,0.1,309.43,8802.98,22873.06,6730.14,14062.77,1248.6,5425.26,823.52,3384.01,1.28,37.0,136.97,52.57,0.17,21215.84,8997.88,10983.72,1233.3,21173.23,0.0,0.04,2.45,0.0,2396.74,269.42,3.56,2359.99,2630.26,0.36,558.84,135.6,41.01,23.16,23.4,8.92,96.5,2.23,31.76,2.81,16.39,9.92,2.0,13.75,7.48,0.41,0.38,0.0,0.33,0.0,0.0,0.0,0.16,0.01,0.08,0.36,0.08,49,0.22,0.11,6.44,10129.03,12.37,7775.67,282.84,6960.15,1.96,60.81,1.48,27.75,13.9,8.0,7.19,22.32,0.0,0.4,0.01,0.0,0.0,0.0,0.01,0.07,,,0.04,0.06,63.04,2.19,0.12,23.7,28.33,0.62,4.21,0.54,0.01,6.2,6.28,3.79,0.29,4.81,1667.63,0.36,0.44,1.94,0.02,0.0,0.85,5.52,0.83,0.48,5.51,818.7,28.35,0.0,0.17,27.4,1.32,908.29,908.29,1.26,0.1,0.31,1.95,1.95,2.0,1.05,0.01,0.06,0.45,0.03,0.28,2809.43,0.01,0.0,0.27,0.02,1.03,0.19,0.99,0.01,0.01,0.0,0.0,0.02,860.1,437,1655.91,1656.53,0.07,0.0,0.0,0.0,0.87,0.07,0.0,0.36,0.09,0.0,0.78,0.0,0.42,0.0,0.97,0.02,0.0,0.22,0.0,0.0,0.0,UTILITY,BOTTOM,SUPPORT,UTILITY,Thresh UTILITY,2.98,0.52,1.02,281.74,318.97,15.56,21.51,24.49,38.44,0.0,22.09,40.26,12.65,0.0,7.12,0.03,0.01,0.01,0.0,0.05,0.07,0.06,0.06,0.07,0.01,47.67,0.73,2.47,12.06,10.76,0.44,0.0,0.0,0.04,0.0,0.0,0.15
420,Illaoi,MIDDLE,5,5.8,5.0,5.0,7.4,0.44,13.2,3,0.26,1001.51,29226.0,189500.2,1447.4,2281.0,27122.2,184479.8,655.6,2738.2,154.8,6.2,364.0,0.0,0.25,37060.6,16390.8,17662.0,3007.2,32638.0,0.0,0.0,4.8,0.0,9811.6,0.0,1.0,0.0,0.0,0.0,610.6,165.8,64.0,135.2,38.2,8.8,246.2,2.4,36.6,3.2,17.2,0.0,0.6,6.4,0.0,2.2,0.2,0.0,1.2,0.0,0.0,0.0,3.2,0.2,0.2,0.0,0.0,1,0.0,0.0,4.8,16353.0,16.4,13178.0,452.16,12765.0,5.8,132.6,2.0,212.6,75.2,39.2,1.4,21.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.2,18.4,0.65,0.69,8.6,9.2,0.2,0.4,0.84,0.0,1.4,1.4,0.6,0.0,0.4,1749.95,0.4,1.0,2.4,0.0,0.0,1.0,7.4,0.4,0.4,4.4,911.21,29.4,0.0,0.2,21.43,0.4,9871.0,9871.0,2.8,0.0,4.2,4.8,4.8,1.8,3.0,0.0,0.2,0.8,0.0,0.2,14266.0,0.0,0.0,0.2,0.0,0.2,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1583.01,1,1751.2,1751.76,0.2,0.0,0.0,0.0,1.2,0.2,0.6,2.0,0.6,0.0,2.6,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,MIDDLE,MIDDLE,SOLO,MIDDLE,Illaoi MIDDLE,2.64,0.6,7.31,451.51,1001.35,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,8.0,0.0,8.0,12.0,12.0,20.0,12.0,8.0,60.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0
420,Illaoi,TOP,94,4.34,6.05,6.0,3.91,0.31,8.26,50,0.24,869.18,25462.7,177861.52,867.36,1536.83,24156.66,171872.63,438.12,4451.43,66.82,7.99,590.1,0.04,0.26,36086.64,13704.91,19828.97,2551.84,33457.73,0.05,0.05,3.96,0.09,9231.04,0.0,0.99,0.0,0.0,0.0,572.97,198.71,66.96,126.46,29.49,7.79,230.69,1.61,20.85,3.17,16.79,0.0,0.46,4.78,0.0,1.37,0.34,0.04,1.04,0.0,0.0,0.04,2.12,0.04,0.03,0.0,0.1,9,0.02,0.05,2.89,15508.48,15.5,11574.21,406.95,10895.29,4.34,127.81,1.66,207.02,72.89,37.71,1.71,20.6,1536.1,1.32,0.04,0.0,0.0,0.0,0.02,0.1,,,0.13,0.29,14.5,0.51,0.06,7.14,8.17,0.31,0.36,0.47,0.05,0.94,0.95,0.44,0.01,0.41,1696.93,0.37,0.46,2.06,0.04,0.03,1.09,6.22,0.82,0.47,5.27,807.94,27.94,0.0,0.14,29.11,0.94,6535.19,6535.19,2.77,0.35,1.94,2.55,2.55,1.62,1.17,0.01,0.23,0.53,0.09,0.26,9751.23,0.0,0.0,0.13,0.03,0.4,0.12,0.74,0.01,0.0,0.01,0.0,0.05,1294.59,32,1697.66,1698.29,0.34,0.02,0.0,0.0,1.26,0.36,0.45,0.85,0.36,0.01,1.83,0.0,0.0,0.0,0.72,0.03,0.0,0.06,0.0,0.03,0.01,TOP,TOP,SOLO,TOP,Illaoi TOP,1.36,0.53,7.36,409.06,899.92,0.0,0.0,0.0,100.0,13.83,0.0,0.0,0.0,1634.15,9.57,0.02,0.12,0.18,0.0,0.32,0.52,0.52,0.49,0.73,0.1,69.15,0.0,34.04,41.49,2.13,1.06,0.01,0.01,0.23,0.01,0.0,1.06
421,RekSai,JUNGLE,122,7.73,4.85,4.84,8.68,0.56,16.41,61,0.18,617.47,18538.67,227017.5,2686.34,15523.75,14403.39,143250.37,1448.0,68242.3,34.92,30.41,334.89,20.95,0.32,42377.16,13279.22,27134.89,1962.11,30891.87,0.01,0.05,3.06,0.07,26098.74,0.0,1.0,0.0,0.0,0.0,660.95,138.61,203.04,107.47,117.66,7.98,436.15,2.67,30.93,2.76,19.55,10.49,1.57,13.38,0.01,1.48,0.61,0.07,1.3,0.0,0.0,0.02,0.92,0.0,,0.0,0.07,12,0.12,0.09,6.54,14351.97,14.93,12012.43,417.67,10838.09,7.73,265.78,1.58,21.28,2.67,20.44,3.09,20.73,18784.86,150.0,7.84,1.91,0.3,0.95,3.12,55.97,0.07,1.35,0.16,0.31,21.68,0.76,0.04,2.54,4.66,0.57,2.09,0.57,0.0,3.69,3.72,2.02,0.08,2.35,1664.34,0.38,0.52,1.76,0.02,0.0,0.99,5.94,0.94,0.5,5.65,815.39,29.23,0.0,0.2,31.3,1.35,2128.05,2128.05,0.57,0.11,0.84,1.63,1.63,1.1,1.19,0.0,0.2,0.45,0.15,0.33,28973.0,0.27,0.0,0.37,1.45,1.66,0.48,3.69,0.04,0.0,0.02,0.02,0.51,791.01,98,1715.22,1715.82,0.59,0.05,0.0,0.0,1.42,0.64,0.31,1.67,1.01,0.11,4.4,0.0,0.0,0.01,1.02,0.07,0.0,0.11,0.0,0.0,0.01,JUNGLE,JUNGLE,NONE,JUNGLE,RekSai JUNGLE,3.38,0.5,5.99,420.21,648.5,15.31,30.61,17.35,36.73,4.1,8.2,10.66,0.0,15397.43,9.84,0.1,0.03,0.07,,0.25,0.34,0.35,0.43,0.47,0.05,58.2,1.64,5.74,11.48,4.1,0.0,0.01,0.01,0.2,0.0,0.0,0.82
421,RekSai,TOP,10,4.5,6.3,6.3,2.8,0.26,7.3,4,0.17,532.27,14182.1,94217.0,3185.5,13346.6,10597.4,77450.8,398.8,3418.9,0.0,22.2,101.3,20.0,0.26,32255.1,14349.0,16899.1,1006.0,20188.1,0.0,0.2,2.4,0.0,11428.5,0.0,1.0,0.0,0.0,0.0,424.6,189.2,123.0,89.6,70.6,6.5,289.7,0.5,18.6,7.7,21.6,3.7,0.3,4.5,0.0,1.2,0.5,0.0,0.6,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,2,0.0,0.0,3.2,11645.2,13.3,8888.0,350.25,7943.5,4.5,96.05,1.1,136.6,57.0,4.7,2.6,18.8,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,0.4,13.2,0.55,0.08,5.9,7.3,0.4,0.6,0.43,0.0,1.3,1.6,0.7,0.1,0.7,1651.07,0.1,0.3,1.4,0.0,0.0,0.5,3.9,0.9,0.6,6.6,832.31,24.9,0.0,0.0,37.84,0.6,4479.1,4479.1,2.6,0.2,1.1,1.7,1.7,1.5,1.0,0.0,0.0,0.1,0.1,0.2,7375.1,0.0,0.0,0.1,0.1,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,953.78,1,1505.9,1506.41,0.0,0.0,0.0,0.0,0.9,0.0,0.5,1.0,0.5,0.0,2.2,0.0,0.0,0.0,0.5,0.1,0.0,0.5,0.0,0.0,0.0,TOP,TOP,SOLO,TOP,RekSai TOP,1.16,0.4,5.47,354.13,565.06,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,5.0,1.0,50.0,0.0,10.0,20.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,10.0
427,Ivern,JUNGLE,129,2.78,3.85,3.84,12.73,0.6,15.5,61,0.12,384.77,11094.51,186569.75,6571.1,19265.6,2968.9,9570.95,1553.6,157732.26,0.0,45.5,266.52,34.34,0.14,15965.26,6677.25,8561.39,725.64,12766.71,0.0,0.04,1.6,0.0,8084.9,2336.88,5.06,9948.12,12285.79,0.0,669.94,107.82,93.52,52.04,76.98,182.21,404.75,1.2,18.86,2.81,18.52,7.33,1.7,13.01,0.0,0.54,0.4,0.02,0.33,0.0,0.0,0.0,0.38,0.01,,0.92,0.1,8,0.17,0.14,5.98,13081.5,14.29,10050.68,357.2,9054.81,2.78,107.08,1.48,14.49,2.12,14.15,2.82,17.98,2155.38,133.35,8.67,2.12,0.17,1.04,3.25,54.61,0.02,0.72,0.06,0.14,23.83,0.84,0.2,2.72,4.83,0.25,2.09,0.61,0.0,4.29,4.33,2.58,0.19,2.29,1656.32,0.29,0.45,1.65,0.0,0.0,0.8,5.29,0.85,0.53,5.78,821.11,25.51,0.0,0.21,27.22,1.05,1140.07,1140.07,0.22,0.03,0.45,1.92,1.92,1.0,0.74,0.01,0.11,0.53,0.06,0.29,19875.36,0.22,0.01,0.29,1.19,1.56,0.45,3.23,0.07,0.02,0.07,0.04,0.49,804.15,94,1681.36,1681.92,0.13,0.01,0.0,0.0,0.97,0.14,0.0,0.67,0.23,0.02,1.51,0.0,0.29,0.0,1.45,0.01,0.0,0.13,0.0,0.01,0.02,JUNGLE,JUNGLE,NONE,JUNGLE,Ivern JUNGLE,4.03,0.47,5.28,358.66,395.91,3.19,40.43,22.34,34.04,0.78,37.21,15.5,0.0,1670.84,6.2,0.13,0.03,0.03,,0.2,0.31,0.31,0.35,0.36,0.04,47.29,0.0,0.0,4.65,5.43,0.78,0.0,0.01,0.22,0.01,0.0,0.78
427,Ivern,UTILITY,24,1.62,5.17,5.12,17.71,0.65,19.33,15,0.08,297.34,8830.29,49877.54,5276.92,13138.33,2369.21,7175.83,1183.29,29562.42,0.0,49.5,244.42,36.17,0.14,18587.71,7729.79,10181.67,675.54,12844.21,0.0,0.0,1.33,0.0,5551.92,2333.92,5.54,9480.29,11815.09,0.38,657.25,129.54,52.67,57.33,75.17,164.46,349.62,1.96,24.92,4.21,23.17,7.54,2.29,15.96,0.0,0.21,0.33,0.0,0.12,0.0,0.0,0.0,0.08,0.0,0.04,1.75,0.04,0,0.33,0.08,7.83,11065.25,13.08,8679.54,301.76,7687.5,1.62,57.14,1.71,21.75,9.42,21.48,5.21,20.75,0.0,22.29,1.71,0.38,0.0,0.0,0.5,10.71,,,0.0,0.04,51.46,1.69,-0.2,18.75,22.5,0.42,3.0,0.55,0.0,4.88,4.92,2.21,0.12,3.42,1618.48,0.42,0.38,2.42,0.04,0.04,1.04,6.67,0.83,0.38,5.46,791.33,29.29,0.0,0.21,22.94,2.33,1546.83,1546.83,2.0,0.25,0.71,2.92,2.92,,1.25,0.0,0.12,0.75,0.04,0.29,6526.21,0.0,0.0,0.33,0.04,1.67,0.21,2.29,0.04,0.04,0.0,0.0,0.04,653.87,19,1733.21,1733.79,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.21,0.04,0.0,0.46,0.0,0.54,0.0,0.96,0.04,0.0,0.0,0.0,0.04,0.0,UTILITY,BOTTOM,SUPPORT,UTILITY,Ivern UTILITY,3.74,0.62,1.52,300.47,305.69,36.84,31.58,15.79,15.79,0.0,50.0,45.83,12.5,0.0,0.0,1.38,0.71,0.33,0.0,1.58,3.29,2.25,1.58,2.08,0.71,50.0,0.0,4.17,8.33,12.5,0.0,0.17,0.0,1.58,0.0,0.0,4.17
429,Kalista,BOTTOM,171,7.95,5.96,5.96,6.1,0.51,14.05,80,0.23,765.9,21823.18,136285.57,2694.78,10313.51,17474.57,120159.85,1652.88,5811.42,54.44,12.74,227.49,2.55,0.17,22208.66,7775.56,13124.43,1307.65,13851.21,0.0,0.05,1.57,0.0,6361.69,6.89,1.02,0.0,6.9,0.0,506.74,159.9,58.56,7.09,148.77,3.95,218.38,1.53,25.37,3.72,16.97,1.14,2.05,11.2,0.02,2.2,0.61,0.1,1.23,0.0,0.08,0.01,0.64,0.04,0.13,0.0,0.26,41,0.11,0.16,5.89,12470.61,13.82,12324.68,449.5,11299.85,7.95,245.76,1.61,187.89,61.78,29.07,1.98,20.2,22413.15,8.7,0.47,0.0,0.08,0.0,0.36,0.27,,,0.11,0.19,17.16,0.63,0.29,4.92,7.68,0.3,0.49,0.5,0.0,2.77,2.89,1.57,0.0,0.53,1726.93,0.29,0.39,1.92,0.01,0.0,0.69,5.13,0.75,0.53,5.54,829.69,27.39,0.01,0.18,30.07,1.09,4352.61,4352.61,2.09,0.18,1.42,2.34,2.34,1.14,1.05,0.0,0.18,0.45,0.11,0.25,14894.12,0.12,0.0,0.27,0.32,1.08,0.16,0.58,0.01,0.0,0.01,0.01,0.06,849.4,109,1628.84,1629.44,1.16,0.16,0.01,0.0,1.71,1.34,0.0,1.84,1.11,0.11,3.81,0.0,0.0,0.0,1.04,0.0,0.0,0.15,0.0,0.0,0.01,BOTTOM,BOTTOM,CARRY,BOTTOM,Kalista BOTTOM,2.36,0.47,7.24,453.99,803.88,11.01,25.69,26.61,36.7,15.2,0.0,6.43,0.0,13107.11,23.98,0.06,0.09,0.08,0.0,0.12,0.32,0.23,0.23,0.26,0.05,44.44,1.17,11.7,18.71,6.43,0.58,0.01,0.01,0.2,0.0,0.0,0.58
432,Bard,UTILITY,310,2.68,4.92,4.91,13.91,0.59,16.59,157,0.14,456.98,13022.01,29220.61,7706.81,17046.44,4097.07,9036.52,1217.18,3136.65,2.0,48.55,223.62,26.87,0.16,21580.24,9366.79,10982.72,1229.71,16598.91,0.0,0.06,2.5,0.0,5386.52,1793.18,4.84,567.98,2361.86,0.63,577.45,121.61,48.0,56.38,20.1,7.22,131.7,1.62,26.57,5.55,28.63,5.25,1.65,13.99,0.04,0.58,0.39,0.01,0.35,0.0,0.0,0.0,0.22,0.0,0.14,0.73,0.11,18,0.18,0.12,6.41,10824.01,12.84,8215.16,297.35,7429.21,2.68,86.96,1.77,26.08,9.69,6.54,4.94,20.21,0.0,0.43,0.01,0.0,0.01,0.0,0.01,0.09,,,0.06,0.11,65.35,2.28,0.09,24.65,27.57,0.62,2.56,0.53,0.01,7.43,7.53,4.53,0.35,3.01,1678.85,0.31,0.45,1.86,0.01,0.0,0.82,5.6,0.8,0.49,5.51,840.68,27.72,0.0,0.13,26.51,1.25,966.19,966.19,0.83,0.06,0.43,1.71,1.71,1.0,1.18,0.01,0.06,0.42,0.04,0.26,3362.18,0.0,0.0,0.23,0.03,0.94,0.21,1.1,0.01,0.01,0.01,0.0,0.02,851.56,170,1660.2,1660.8,0.1,0.0,0.0,0.0,0.95,0.1,0.02,0.61,0.2,0.0,1.29,0.0,0.28,0.0,0.79,0.03,0.01,0.22,0.0,0.0,0.0,UTILITY,BOTTOM,SUPPORT,UTILITY,Bard UTILITY,3.37,0.51,0.96,296.9,470.62,10.0,32.94,21.76,35.29,0.65,47.74,59.68,20.0,0.0,5.81,0.06,0.01,0.02,0.0,0.09,0.16,0.14,0.15,0.14,0.03,43.87,0.65,1.94,10.0,8.06,0.0,0.0,0.0,0.08,0.0,0.0,0.32
497,Rakan,UTILITY,283,1.49,4.72,4.7,14.65,0.58,16.14,160,0.08,249.92,7106.36,20203.5,4974.2,10493.43,1368.3,5344.34,763.17,4364.76,0.5,30.94,98.95,28.67,0.15,19556.45,7371.9,11089.63,1093.89,22185.66,0.0,0.06,3.07,0.0,6877.6,2510.94,4.82,3764.24,6276.2,0.7,610.73,113.56,39.89,41.22,54.31,7.65,143.07,2.33,33.03,5.16,22.88,8.92,1.88,13.41,0.0,0.32,0.24,0.01,0.18,0.0,0.01,0.0,0.1,0.01,0.06,0.95,0.05,11,0.17,0.05,5.86,9819.56,12.07,7613.99,278.8,6829.79,1.49,38.67,1.4,26.05,12.89,7.12,7.37,22.27,0.0,0.45,0.01,0.0,0.0,0.0,0.01,0.1,,,0.04,0.06,68.29,2.37,0.15,25.79,30.95,0.78,4.48,0.55,0.01,7.1,7.24,4.17,0.28,5.0,1667.73,0.39,0.46,1.93,0.02,0.01,0.94,5.77,0.76,0.44,5.17,834.65,27.04,0.0,0.18,26.93,1.45,1132.45,1132.45,0.99,0.06,0.38,2.0,2.0,,1.04,0.01,0.06,0.51,0.05,0.31,2764.91,0.0,0.0,0.29,0.04,1.12,0.25,1.18,0.01,0.01,0.01,0.01,0.01,876.66,187,1641.86,1642.46,0.05,0.0,0.0,0.0,0.8,0.05,0.0,0.25,0.06,0.0,0.52,0.0,0.48,0.0,0.97,0.02,0.0,0.13,0.0,0.01,0.0,UTILITY,BOTTOM,SUPPORT,UTILITY,Rakan UTILITY,3.42,0.57,0.97,278.25,259.69,11.76,23.53,21.93,42.78,0.0,11.31,45.23,19.43,0.0,3.89,0.06,0.01,0.01,0.0,0.11,0.17,0.15,0.16,0.18,0.03,51.59,1.77,1.77,11.66,10.25,0.35,0.0,0.01,0.1,0.0,0.0,0.35
